PacketCounter,Acc_X,Acc_Y,Acc_Z
37941,10.626501,-0.215477,1.616421
37942,10.360695,-0.279056,1.632829
37943,10.591257,-0.570016,1.642669
37944,10.372123,-0.303730,1.683453
37945,10.853866,-0.087489,2.057456
37946,10.797050,0.030768,2.127380
37947,10.908484,-0.034456,2.105076
37948,11.118809,-0.028553,2.121425
37949,10.779160,0.047341,2.346212
37950,10.343985,0.023015,2.500661
37951,10.276017,-0.055723,2.413701
37952,10.298046,0.056932,2.307195
37953,10.162631,0.106606,2.111714
37954,9.661846,0.043345,1.894335
37955,9.229971,0.030585,1.691194
37956,8.977854,0.162287,1.621201
37957,8.829087,0.256924,1.769713
37958,9.066626,0.320087,1.801257
37959,9.359122,0.256259,1.759518
37960,9.526396,0.125019,1.687566
37961,9.615532,-0.084641,1.559742
37962,9.591772,-0.107495,1.632793
37963,9.544678,-0.055020,1.768818
37964,9.813768,0.034616,1.763680
37965,10.053060,0.111387,1.729275
37966,12.277211,0.710039,2.061586
37967,9.748637,-0.668699,1.620729
37968,9.826216,0.009198,1.413752
37969,9.720896,-0.237254,1.552143
37970,9.700623,-0.021064,1.710753
37971,9.733328,-0.068002,1.604060
37972,9.689423,-0.153882,1.682537
37973,9.716900,-0.087102,1.626410
37974,9.687180,-0.057816,1.625976
37975,9.691875,-0.015622,1.778061
37976,9.723959,-0.081368,1.658952
37977,9.736893,-0.046992,1.524538
37978,9.708102,-0.020193,1.740894
37979,9.694261,-0.034173,1.674090
37980,9.668930,0.017093,1.811968
37981,9.658965,-0.014707,1.854922
37982,9.736581,-0.113085,1.478383
37983,9.669338,-0.047071,1.762702
37984,9.805026,-0.203346,1.169059
37985,9.721271,-0.092987,1.525359
37986,9.721643,-0.053175,1.555082
37987,9.788975,0.116315,1.312075
37988,9.707948,-0.089576,1.694260
37989,9.681586,-0.016273,1.631822
37990,9.727281,-0.089849,1.564490
37991,9.706335,-0.109989,1.464969
37992,9.741736,-0.058545,1.643755
37993,9.754269,-0.065054,1.479579
37994,9.949999,-0.299931,0.573861
37995,9.860531,-0.056301,1.226255
37996,9.681597,0.130165,1.812960
37997,9.703685,0.141479,1.883522
37998,9.651649,-0.060941,1.839511
37999,9.466211,-0.006220,2.372307
38000,9.488778,-0.057576,2.387419
38001,9.543765,-0.026693,2.217806
38002,9.499174,-0.049540,2.332644
38003,9.481264,-0.053382,2.314533
38004,9.504386,-0.039886,2.338849
38005,9.600899,-0.023409,1.988657
38006,10.169346,0.002001,1.077852
38007,9.720768,-0.073200,0.288355
38008,9.906417,-0.104484,1.553693
38009,9.706431,-0.043269,1.601803
38010,9.723743,-0.007187,1.590172
38011,9.689601,-0.061090,1.626642
38012,9.730032,-0.041602,1.595395
38013,9.736689,-0.055368,1.614585
38014,9.689721,-0.062906,1.625860
38015,9.707052,-0.026784,1.614168
38016,9.706647,-0.047517,1.600374
38017,9.713330,-0.061375,1.619388
38018,9.707210,-0.028421,1.613187
38019,9.713903,-0.042186,1.632161
38020,9.713535,-0.063116,1.618094
38021,9.689647,-0.087460,1.609869
38022,9.737543,-0.040744,1.625521
38023,9.706559,-0.071770,1.584465
38024,9.730972,-0.028634,1.605793
38025,9.707563,-0.032630,1.610985
38026,9.690290,-0.070145,1.622166
38027,9.707637,-0.034019,1.610510
38028,9.737794,-0.044526,1.623916
38029,9.684228,-0.038725,1.615683
38030,9.707775,-0.036265,1.609627
38031,9.690950,-0.053542,1.634425
38032,9.707863,-0.037533,1.609067
38033,9.707446,-0.058367,1.595162
38034,9.714546,-0.052064,1.628044
38035,9.707963,-0.039401,1.608417
38036,9.707530,-0.060105,1.594583
38037,9.714647,-0.053854,1.627382
38038,9.701481,-0.028121,1.588158
38039,9.708145,-0.042074,1.607251
38040,9.714786,-0.055936,1.626480
38041,9.708188,-0.043225,1.606962
38042,9.708238,-0.043801,1.606647
38043,9.691911,-0.040881,1.644925
38044,9.731876,-0.041726,1.600018
38045,9.708872,-0.025522,1.619296
38046,9.731471,-0.063169,1.585880
38047,9.708947,-0.026511,1.618831
38048,9.708512,-0.047241,1.604891
38049,9.685535,-0.031136,1.624038
38050,9.715218,-0.061973,1.623681
38051,9.725520,-0.032679,1.578943
38052,9.715757,-0.043119,1.636978
38053,9.708248,-0.070871,1.589763
38054,9.722500,-0.057851,1.655554
38055,9.701729,-0.058765,1.569749
38056,9.715970,-0.045563,1.635645
38057,9.732864,-0.029492,1.610451
38058,9.702317,-0.040256,1.582785
38059,9.716092,-0.047218,1.634873
38060,9.710014,-0.014201,1.628939
38061,9.709111,-0.055303,1.601003
38062,9.709154,-0.056054,1.600718
38063,9.716284,-0.049794,1.633656
38064,9.732715,-0.053955,1.594539
38065,9.709757,-0.037710,1.613740
38066,9.692441,-0.075115,1.624709
38067,9.709865,-0.038918,1.613061
38068,9.710412,-0.019253,1.626511
38069,9.716053,-0.073430,1.618193
38070,9.726330,-0.044052,1.573671
38071,9.686514,-0.044705,1.617872
38072,9.716669,-0.055488,1.631183
38073,9.716206,-0.076323,1.617142
38074,9.710131,-0.043573,1.611340
38075,9.693295,-0.061023,1.636124
38076,9.710267,-0.044940,1.610482
38077,9.734331,-0.022176,1.618153
38078,9.710339,-0.046324,1.610010
38079,9.716997,-0.060216,1.629057
38080,9.717568,-0.040709,1.642482
38081,9.703342,-0.054926,1.576043
38082,9.717119,-0.062097,1.628261
38083,9.717688,-0.042609,1.641724
38084,9.710589,-0.050136,1.608387
38085,9.710603,-0.050728,1.608283
38086,9.694287,-0.047902,1.646860
38087,9.704108,-0.038662,1.588216
38088,9.710252,-0.072749,1.593371
38089,9.687838,-0.036353,1.626525
38090,9.703685,-0.060467,1.573731
38091,9.717999,-0.047482,1.639749
38092,9.727807,-0.038075,1.581155
38093,9.704865,-0.021916,1.600562
38094,9.710976,-0.056080,1.605853
38095,9.704405,-0.043177,1.586284
38096,9.725344,-0.043809,1.671602
38097,9.687608,-0.061247,1.610762
38098,9.711670,-0.038440,1.618641
38099,9.711167,-0.059249,1.604583
38100,9.711765,-0.039682,1.618043
38101,9.694942,-0.056973,1.642707
38102,9.741440,-0.071029,1.617060
38103,9.711902,-0.041198,1.617183
38104,9.711914,-0.041636,1.617096
38105,9.705316,-0.028790,1.597713
38106,9.687900,-0.066244,1.608807
38107,9.742087,-0.053560,1.630187
38108,9.688520,-0.047354,1.622172
38109,9.712039,-0.044688,1.616268
38110,9.735563,-0.041848,1.610333
38111,9.735583,-0.042264,1.610201
38112,9.711541,-0.066368,1.602040
38113,9.682017,-0.036753,1.602176
38114,9.712158,-0.047432,1.615471
38115,9.705576,-0.034527,1.596024
38116,9.712771,-0.028446,1.628962
38117,9.712263,-0.049271,1.614783
38118,9.728644,-0.053142,1.575559
38119,9.712325,-0.050283,1.614385
38120,9.705736,-0.037466,1.594983
38121,9.705792,-0.038016,1.594628
38122,9.705842,-0.038665,1.594311
38123,9.712493,-0.052813,1.613293
38124,10.027582,-1.862233,0.525845
38125,9.720173,-0.635939,1.429510
38126,9.736666,-0.937571,1.357950
38127,9.631587,-0.386840,1.644093
38128,9.688198,0.086655,1.896688
38129,9.678668,0.158958,1.584534
38130,9.725715,0.116345,1.748871
38131,9.686746,0.463822,1.931545
38132,9.692806,0.569051,1.694967
38133,9.602363,0.419658,2.072550
38134,9.647931,0.403325,1.842162
38135,9.692381,0.526215,1.663112
38136,9.780286,0.518982,1.313000
38137,9.724562,-0.085897,1.658241
38138,9.704513,-0.073266,1.584516
38139,9.681961,-0.054699,1.602003
38140,9.720206,-0.033201,1.660331
38141,9.753578,-0.027460,1.595390
38142,9.681984,-0.056251,1.601812
38143,9.688434,-0.068313,1.621938
38144,9.729190,-0.052683,1.588984
38145,9.731103,-0.010498,1.612442
38146,9.719400,-0.057807,1.647636
38147,9.682178,-0.058789,1.600546
38148,9.682213,-0.059285,1.600317
38149,9.684147,-0.016997,1.623721
38150,9.690570,-0.029225,1.644012
38151,9.689655,-0.051319,1.631964
38152,9.713263,-0.049799,1.625513
38153,9.714286,-0.029267,1.636912
38154,9.735924,-0.070422,1.607150
38155,9.676092,-0.052370,1.578022
38156,9.659945,-0.045326,1.616079
38157,9.707100,-0.041465,1.603561
38158,9.736089,-0.072833,1.606043
38159,9.713524,-0.054374,1.623806
38160,9.744471,-0.043065,1.649771
38161,9.700848,-0.032433,1.582178
38162,9.676382,-0.056575,1.576093
38163,9.683795,-0.047356,1.608073
38164,9.713744,-0.057392,1.622387
38165,9.731924,-0.022726,1.607352
38166,9.707461,-0.046927,1.601227
38167,9.714893,-0.038163,1.633122
38168,9.697783,-0.052892,1.659370
38169,9.684060,-0.051509,1.606346
38170,9.684100,-0.052066,1.606086
38171,9.660598,-0.055033,1.611871
38172,9.707765,-0.051390,1.599246
38173,9.761308,-0.059396,1.607161
38174,9.745189,-0.052728,1.645239
38175,9.739830,-0.020346,1.636369
38176,9.690748,-0.068120,1.624846
38177,9.715314,-0.045216,1.630435
38178,9.715358,-0.045776,1.630154
38179,9.660922,-0.060703,1.609726
38180,9.661962,-0.040093,1.621302
38181,9.691970,-0.050044,1.635238
38182,9.709190,-0.036732,1.608303
38183,9.739147,-0.046888,1.622530
38184,9.739176,-0.047640,1.622335
38185,9.714640,-0.071829,1.616433
38186,9.684740,-0.063006,1.601833
38187,9.709309,-0.039899,1.607507
38188,9.715735,-0.052199,1.627717
38189,9.708388,-0.062543,1.595058
38190,9.693278,-0.034346,1.645170
38191,9.709469,-0.042458,1.606476
38192,9.709537,-0.043182,1.606047
38193,9.722330,-0.067283,1.646812
38194,9.732109,-0.063762,1.587769
38195,9.692454,-0.059206,1.632058
38196,9.709620,-0.045929,1.605470
38197,9.685112,-0.070303,1.599276
38198,9.739677,-0.057081,1.619018
38199,9.709789,-0.048342,1.604374
38200,9.686268,-0.051028,1.610297
38201,9.710871,-0.027991,1.615914
38202,9.716266,-0.061699,1.624212
38203,9.716293,-0.062370,1.624023
38204,9.709959,-0.051288,1.603253
38205,9.717429,-0.042221,1.635267
38206,9.692894,-0.066539,1.629163
38207,9.734687,-0.029759,1.608125
38208,9.692964,-0.067688,1.628697
38209,9.694036,-0.047054,1.640386
38210,9.703817,-0.043395,1.581224
38211,9.717691,-0.046187,1.633601
38212,9.688879,-0.015981,1.630723
38213,9.710367,-0.057128,1.600580
38214,9.687919,-0.038690,1.618276
38215,9.686893,-0.060578,1.606206
38216,9.694335,-0.051730,1.638474
38217,9.711523,-0.038445,1.611775
38218,9.711565,-0.039237,1.611501
38219,9.710534,-0.061198,1.599417
38220,9.710582,-0.061815,1.599103
38221,9.711687,-0.041079,1.610725
38222,9.687113,-0.065101,1.604700
38223,9.718154,-0.054172,1.630602
38224,9.688264,-0.045377,1.616030
38225,9.711819,-0.043624,1.609860
38226,9.711868,-0.044241,1.609548
38227,9.710842,-0.066079,1.597355
38228,9.695830,-0.037976,1.647622
38229,9.705585,-0.034217,1.588486
38230,9.694869,-0.060695,1.635007
38231,9.719512,-0.037792,1.640669
38232,9.712096,-0.047862,1.608069
38233,9.713217,-0.027141,1.619717
38234,9.688634,-0.051283,1.613636
38235,9.717532,-0.082712,1.615677
38236,9.718669,-0.061962,1.627251
38237,9.695158,-0.064689,1.633135
38238,9.743375,-0.039609,1.632575
38239,9.713521,-0.030860,1.617825
38240,9.695304,-0.066795,1.632188
38241,9.713577,-0.032042,1.617467
38242,9.720002,-0.044388,1.637594
38243,9.696506,-0.047079,1.643406
38244,9.712609,-0.054908,1.604741
38245,9.720153,-0.046088,1.636650
38246,9.712761,-0.056236,1.603772
38247,9.713884,-0.035567,1.615548
38248,9.743841,-0.045735,1.629629
38249,9.719261,-0.069801,1.623394
38250,9.689365,-0.060791,1.608907
38251,9.691608,-0.018997,1.632569
38252,9.696939,-0.052836,1.640673
38253,9.714118,-0.039342,1.614049
38254,9.713070,-0.061189,1.601718
38255,9.714226,-0.040792,1.613365
38256,9.697083,-0.055445,1.639737
38257,9.714276,-0.041988,1.613035
38258,9.698278,-0.035472,1.651173
38259,9.697200,-0.057446,1.638972
38260,9.720749,-0.055791,1.632803
38261,9.714399,-0.044546,1.612225
38262,9.697270,-0.058940,1.638509
38263,9.727193,-0.068906,1.652760
38264,9.714460,-0.045973,1.611819
38265,9.714516,-0.046571,1.611460
38266,9.697387,-0.061050,1.637735
38267,9.691028,-0.049731,1.617218
38268,9.715731,-0.026774,1.622855
38269,9.738183,-0.046376,1.604533
38270,9.668748,-0.032346,1.634461
38271,9.698761,-0.042594,1.648167
38272,9.714849,-0.050360,1.609341
38273,9.738416,-0.048670,1.603051
38274,9.692518,-0.032538,1.626942
38275,9.721341,-0.064158,1.628971
38276,9.698967,-0.045865,1.646867
38277,9.722569,-0.044409,1.640372
38278,9.721480,-0.066402,1.628050
38279,9.692703,-0.036146,1.625764
38280,9.716266,-0.034478,1.619502
38281,9.722678,-0.046948,1.639655
38282,9.705528,-0.061513,1.666041
38283,9.739857,-0.033823,1.613055
38284,9.722733,-0.048321,1.639285
38285,9.715232,-0.058091,1.606763
38286,9.715218,-0.058548,1.606831
38287,9.746273,-0.047402,1.633141
38288,9.700348,-0.030991,1.657325
38289,9.715232,-0.059856,1.606700
38290,9.692843,-0.041329,1.624802
38291,9.747444,-0.028066,1.644986
38292,9.716396,-0.039868,1.618597
38293,9.710003,-0.028183,1.598346
38294,9.722734,-0.052632,1.639146
38295,9.709982,-0.029469,1.598452
38296,9.717524,-0.020649,1.630737
38297,9.685339,-0.053826,1.592189
38298,9.699250,-0.056949,1.644852
38299,9.675725,-0.059687,1.650853
38300,9.716469,-0.043858,1.618060
38301,9.716518,-0.044550,1.617746
38302,9.669454,-0.049476,1.629847
38303,9.668313,-0.070973,1.617674
38304,9.664286,-0.017236,1.621276
38305,9.742478,-0.001809,1.635119
38306,9.740203,-0.044576,1.610698
38307,9.717860,-0.026154,1.628653
38308,9.694351,-0.029010,1.634572
38309,9.692050,-0.071961,1.610244
